URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@scarlett_whitening/video/7480845428100042002,7480845428100042002,scarlett_whitening,5481,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUDA6FU2IElbbvjDUYZiARBlSaiSAA9cJATAN?lk3s=81f88b70&x-expires=1742036400&x-signature=mD1C3SjdOUP0cKjXNkw0PETj%2B%2FA%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:33:13,1d ago,Duit abis karena checkout produk Scarlett di Super Brand Day 422Rb dapat 10 item😍  Go checkout now! #SuperBrandDay,N/A,original sound  - Scarlett Whitening Official,40,0,Share,2
https://www.tiktok.com/@scarlett_whitening/video/7480841397902331143,7480841397902331143,scarlett_whitening,3935,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oICLASP0OFDArCUAEnEDfTfXIAnigkpnBUR5qV?lk3s=81f88b70&x-expires=1742036400&x-signature=BlVfrjkZUTeH8X%2BXx73VTZ2a6E8%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:33:45,1d ago,Cara menjaga kulit kering dari ruangan ber AC? Coba pakai Scarlett AHA Body Serum yang bikin kulit lembap dan membuat kulit jadi lebh halus. Yuk checkout sekarang🛍 #SuperBrandDay,N/A,original sound  - Scarlett Whitening Official,17,2,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480840495938145554,7480840495938145554,scarlett_whitening,4248,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oQPMRAyiUUAYeEInD0FfBCg73SxAj7EVVADmCG?lk3s=81f88b70&x-expires=1742036400&x-signature=puidxoiCza%2FaNtNLMVw9wH3pl8Y%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:34:16,1d ago,Jangan kesini kalau kamu gak mau dapet harga AMBYAR!💗  Kapan lagi Scarlett kasih diskon besar-besaran kayak gini? Yuk checkout sekarang🛍 #SuperBrandDay,N/A,original sound  - Scarlett Whitening Official,18,1,1,2
https://www.tiktok.com/@scarlett_whitening/video/7480840314702368018,7480840314702368018,scarlett_whitening,2297,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMdwizD8IFAhQfC0mAEUAkCAB2UafVXinxPGgG?lk3s=81f88b70&x-expires=1742036400&x-signature=8UL%2BwePZEsJi3VQj2AN1c2mAc5c%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:34:49,1d ago,"Mau glowing sebelum lebaran? BISAA✨  Scarlett dukung kamu buat glowing lebaran nanti dengan kasih promo BESAR-BESARAAN💗  Jangan sampai kehabisan, yuk stok buat lebaran! Checkout sekarangg🛍 #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,6,0,2,1
https://www.tiktok.com/@scarlett_whitening/video/7480840011286318354,7480840011286318354,scarlett_whitening,2800,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oUAilhWSAoAE9B0BiAStwZRwDIIY2ElPAAFtM?lk3s=81f88b70&x-expires=1742036400&x-signature=T7KEkDb5kMuKjv8fvy1sseg%2FF6Q%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:35:20,1d ago,"99 problems, 1 solution BLUE HYDRA #SuperBrandDay",N/A,original sound  - Scarlett Whitening Official,16,2,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7480839526001233159,7480839526001233159,scarlett_whitening,6095,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o4IiQEMdsjeRAiGfNLufeuUyQegS9I6AgYR9K9?lk3s=81f88b70&x-expires=1742036400&x-signature=gkhhhqFxe34vJhsYimSHgC3WGr4%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:35:51,1d ago,Situasi penuh kesadaran disaat suruh take konten promo😃 #SuperBrandDay,N/A,original sound  - Scarlett Whitening Official,32,5,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480839428303326482,7480839428303326482,scarlett_whitening,4860,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oYRAE0AQiANDE999BYJbZ0DiEAtAdvFwvlIAl?lk3s=81f88b70&x-expires=1742036400&x-signature=8fmYFLRqnhc05KVkgAHAyP3w0ss%3D&shp=81f88b70&shcp=-,2025-03-13,2025-03-13 18:36:27,1d ago,Tanya ke rekomendasi perfume buat bukber!  Kalau kamu bukber pakai parfum apa? Komen di kolom komentar yaa🩷,N/A,original sound  - Scarlett Whitening Official,23,2,Share,4
https://www.tiktok.com/@scarlett_whitening/video/7480506158831127863,7480506158831127863,scarlett_whitening,4141,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:36:58,2d ago,"Selama bulan puasa, harus minum dan tidur yang cukup biar puasa gak lemes🤍 #ManisnyaRamadan ",#ManisnyaRamadan ,original sound  - Scarlett Whitening Official,24,4,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480505321757101317,7480505321757101317,scarlett_whitening,3777,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:37:29,2d ago,Coba aja tau ini dari dulu🥰  Pasti bakal healthy dan plumpy lebih cepet!💙  ❤️ Red Exfo + 💙 Blue Hydra  Perfect match untuk kulit sehat-ku~  Yuk checkout sekarang✨ #SuperBrandDay  #LevelUpYourHydration ,"#SuperBrandDay , #LevelUpYourHydration ",original sound  - Scarlett Whitening Official,20,2,3,2
https://www.tiktok.com/@scarlett_whitening/video/7480481744681012535,7480481744681012535,scarlett_whitening,3459,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:38:00,2d ago,"Tips Anti di Ghosting Gebetan! Pakai Body Lotion Scarlett gebetan auto gak akan nge ghosting, yuk checkout #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,16,0,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480115549335391506,7480115549335391506,scarlett_whitening,6293,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:40:23,2d ago,Glowing affordable! Scarlett body lotion tube 20 ribuan aja di special Super Brand Day Sale! #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,22,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7480115420712668423,7480115420712668423,scarlett_whitening,18.6K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:40:58,2d ago,Sedih banget....  Alias BOONG~ Promo kali ini BANYAK BANGEEETTT💗 Minett sampai takut kalap😣  Yuk checkout sekarang 🛍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,76,5,1,1
https://www.tiktok.com/@scarlett_whitening/video/7480407007271423237,7480407007271423237,scarlett_whitening,2833,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:41:29,2d ago,Rayakan Manisnya Ramadan bersama Extrait de Parfum Banana Fusion & Caramel Latte✨🤍 #PerfectScentForEveryMoment  #ManisnyaRamadan ,"#PerfectScentForEveryMoment , #ManisnyaRamadan ",original sound  - Scarlett Whitening Official,17,3,2,2
https://www.tiktok.com/@scarlett_whitening/video/7480406495973182725,7480406495973182725,scarlett_whitening,94.4K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:42:02,2d ago,"Ini dia alasan kenapa kamu harus checkout Scarlett, Parfum Caramel Latte + Banana dari 75rb jadi 60rb #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,316,1,16,26
https://www.tiktok.com/@scarlett_whitening/video/7480101560698129671,7480101560698129671,scarlett_whitening,2860,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:42:35,2d ago,Ketika Minett ketahuan punya promo gede-gedean...  Buruan langsung checkout gak sih? Kapan lagi Scarlett promonya segede ini?😍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,8,0,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480100638051847432,7480100638051847432,scarlett_whitening,2705,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:43:09,2d ago,Daripada bengong... Mending checkout promo bundling Scarlett😍  #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,15,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7480116854971780407,7480116854971780407,scarlett_whitening,5687,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:43:40,3d ago,"Yang katanya Scarlett mahal, mana ada mahal orang semua ini beli 5 produk bisa dapet 10 produk☺️ #SuperBrandDay ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,31,0,1,2
https://www.tiktok.com/@scarlett_whitening/video/7480115997018541318,7480115997018541318,scarlett_whitening,2982,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:44:11,3d ago,"Ini nih lotion yang viral banget, Scarlett Body Lotion. Kamu bisa beli di sini mumpung lagi ada diskon 50%, kalau mau yang tube cuma 20rban #SuperBrandDay  ",#SuperBrandDay ,original sound  - Scarlett Whitening Official,16,0,Share,0
https://www.tiktok.com/@scarlett_whitening/video/7480115997576334598,7480115997576334598,scarlett_whitening,784,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:44:42,3d ago,Scarlett SPECIAL Promo Bundling💗✨  Bright & Fresh Kit A dari harga 582RIBU jadi 422RIBU-an aja~  Tunggu apalagi? Yuk checkout SEKARANG🛍 #SuperBrandDay ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,5,0,Share,1
https://www.tiktok.com/@scarlett_whitening/video/7480115974427970822,7480115974427970822,scarlett_whitening,4385,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:45:16,3d ago,"Pernah atau Gak Pernah edisi Ramadan🌟  Ngabuburit kali ini, kita seru-seruan bareng kak Jenahara di challenge Never Have I Ever edisi Ramadan!  Siapa nih yang relate banget sama jawabannya? 🤣  Coba share di kolom komentar hal unik yang pernah kamu lakuin di bulan Ramadan🌙 #ManisnyaRamadan  #ScarlettXJenaharaNasution  #PerfectScentForEveryMoment ","#ManisnyaRamadan , #ScarlettXJenaharaNasution , #PerfectScentForEveryMoment ",original sound  - Scarlett Whitening Official,28,0,Share,2
https://www.tiktok.com/@scarlett_whitening/video/7480099254690745607,7480099254690745607,scarlett_whitening,2716,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:45:48,3d ago,"✨Ramadan Skin Tips✨  Mau kulit kamu tetap terawat selama Ramadan? Sinih Minett kasih tips buat selalu glowing, plumpy, dan healthy~   Ramadan bukan jadi alasan untuk kamu males-malesan rawat kulit, Sahabat Scarlett Tetap harus konsisten ya! #LevelUpYourHydration  #SuperBrandDay  ","#LevelUpYourHydration , #SuperBrandDay ",original sound  - Scarlett Whitening Official,17,0,6,0
https://www.tiktok.com/@scarlett_whitening/video/7480063563390930194,7480063563390930194,scarlett_whitening,4593,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:46:19,3d ago,"What's in this cute boxes? Ofcourse it's Scarlett NEW Perfumes  🍌Extrait de Parfum Banana Fusion Floral, Musky, Vanilla Wangi tahan lebih lama  Wellness Scentz™️ technology yang meningkatkan positivitas pada diri agar lebih percaya diri dan optimis.  ☕️Extrait de Parfum Caramel Latte Sweet, Gourmand Wangi lebih tahan lama Well-being technology yang bantu ningkatkan mood   #ManisnyaRamadan  #ScarlettXJenaharaNasution  #PerfectScentForEveryMoment  ","#ManisnyaRamadan , #ScarlettXJenaharaNasution , #PerfectScentForEveryMoment ",suara asli  - Scarlett Whitening Official,37,8,7,4
https://www.tiktok.com/@scarlett_whitening/video/7480061073144483079,7480061073144483079,scarlett_whitening,2797,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-03-13,2025-03-13 18:46:50,3d ago,Beli yang mana ya? Ah! Mending semuanya aja deh. Mumpung lagi 37RIBU-an aja🥰  Yakin kamu gak mau juga? Yuk checkout sekarang dan dapetin promonya🛍 #SuperBrandDay  ,#SuperBrandDay ,original sound  - Scarlett Whitening Official,11,2,1,2
