URL,Video_ID,Username,Views,Thumbnail,Post_Date,Crawl_Date,Date_Text,Description,Hashtags,Music,Likes,Comments,Shares,Saves
https://www.tiktok.com/@msglowbeauty/video/7471341948893187336,7471341948893187336,msglowbeauty,92.7K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-15,2025-03-13 21:09:57,2-15,"Gak cuman jualan doang, tapi kita juga dapet jalan2 keliling dunia setiap tahun gratis loh #eliteglowbal  #glowtospain  ","#eliteglowbal , #glowtospain ",original sound  - msglow.beauty,478,16,7,7
https://www.tiktok.com/@msglowbeauty/video/7471341583246429448,7471341583246429448,msglowbeauty,70.4K,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-15,2025-03-13 21:11:19,2-15,"Jangan ngaku fans Barcelona kalau belum ke Barcelona langsung, bener2 seru banget Seller MSGLOW jalan2 Keliling Barcelona ❤️ #barcelona  #glowtospain  ","#barcelona , #glowtospain ",original sound  - msglow.beauty,73,1,4,1
https://www.tiktok.com/@msglowbeauty/video/7471270659977497861,7471270659977497861,msglowbeauty,6165,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",2025-02-14,2025-03-13 21:11:52,2-14,"Udah tahun 2025, tapi masih belum juga pakai perling serum satu ini... buruan checkout sekarang juga di keranjang kuning gas gas gas #msglow  #msglowbeauty  #fyp  #fypage  #peeling  #peelingserum  #eksfoliasi  #exfoliation  #skincare  #kontenviral  #ugc  #ugcexample  #produkviral  #aesthetic  #launching  ","#msglow , #msglowbeauty , #fyp , #fypage , #peeling , #peelingserum , #eksfoliasi , #exfoliation , #skincare , #kontenviral , #ugc , #ugcexample , #produkviral , #aesthetic , #launching ",original sound  - msglow.beauty,340,0,36,4
https://www.tiktok.com/@msglowbeauty/video/7471204627086642450,7471204627086642450,msglowbeauty,64.9K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/o8WlnvMghQUnRcfDhGPIeMhCXAf6otQ8AA1WKj?lk3s=81f88b70&x-expires=1742040000&x-signature=rc71sZtodZlELWEJ4vsYVMSmUZQ%3D&shp=81f88b70&shcp=-,2025-02-14,2025-03-13 21:12:23,2-14,Nantikan keseruan EliteGlowbal Glow to Spain 🇪🇸🥰✨,N/A,original sound  - msglow.beauty,382,1,5,2
https://www.tiktok.com/@msglowbeauty/video/7470906186032745746,7470906186032745746,msglowbeauty,46.2K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/ook1IoECJDAZfxnyFfFnDjPC9I6A1C7WQOfdbE?lk3s=81f88b70&x-expires=1742040000&x-signature=XmhRWESGsaiarlLsG%2F8FeX1UUf0%3D&shp=81f88b70&shcp=-,2025-02-13,2025-03-13 21:12:54,2-13,Hari Valentine sebentar lagi nih beauties!! spesial hari valentine minglow punya promo nihh buat kaliann😍😍 yuk yang masih bingung mau beliin pacarnya hadiah apa untuk valentine langsung aja CO!! 😍❤️❤️❤️ #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,317,7,5,1
https://www.tiktok.com/@msglowbeauty/video/7470825623225715986,7470825623225715986,msglowbeauty,56.1K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMN8IDALngfNVjLAnTIWohg2bAahGeeCoNOPhb?lk3s=81f88b70&x-expires=1742040000&x-signature=1lcCdqwrX%2BLAHIVmnQWlBU1ALRw%3D&shp=81f88b70&shcp=-,2025-02-13,2025-03-13 21:13:25,2-13,Yuk tebak di kolom komentar kira-kira harga produk terbaru MSGLOW berapa yah? 🤔🤔 #MSGLOWBEAUTY  #msglow  ,"#MSGLOWBEAUTY , #msglow ",original sound  - msglow.beauty,129,16,3,0
https://www.tiktok.com/@msglowbeauty/video/7470785129020017925,7470785129020017925,msglowbeauty,8395,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oIOE6itvi2cU4m6I3iQ1BSqIBxZBA79kHEjxC?lk3s=81f88b70&x-expires=1742040000&x-signature=snb1fv1tzsw9RxlRBU35%2BMZpz5k%3D&shp=81f88b70&shcp=-,2025-02-13,2025-03-13 21:13:56,2-13,Emang ya kalo ada masalah kulit itu auto ovt banget...udah tau gitu jangan dicuekin yaaa beauties gas langsung pakai skincare yang aman aman ajaa #msglow  #msglowbeauty  #fyp  #fypage  #serum  #skincare  #skincareroutine  #videotrending  #kontenviral  #trendviral  #kulitglowing  #kulitcerah  #trendingvideo  ,"#msglow , #msglowbeauty , #fyp , #fypage , #serum , #skincare , #skincareroutine , #videotrending , #kontenviral , #trendviral , #kulitglowing , #kulitcerah , #trendingvideo ",suara asli  - LUCKY CELL CIRACAS,252,8,48,25
https://www.tiktok.com/@msglowbeauty/video/7470721762901150994,7470721762901150994,msglowbeauty,145.5K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oMDLaefWC0ZVnFNE4RzBAWUqErQBqIIgRt9ZR3?lk3s=81f88b70&x-expires=1742040000&x-signature=27vmFB6DDhXGBFl9o4XSFvsr%2Fqo%3D&shp=81f88b70&shcp=-,2025-02-13,2025-03-13 21:14:27,2-13,Lebih baik bersabar tapi hasilnya maksimal dari pada instant tapi malah bikin kulit russk 🥰❤️ udah ready buat coba? #whitefortebodylotionmsglow  ,#whitefortebodylotionmsglow ,original sound  - msglow.beauty,361,16,22,15
https://www.tiktok.com/@msglowbeauty/video/7470508495910030597,7470508495910030597,msglowbeauty,9879,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oMvbCYeGSQB8jVPIcJ5sdWRSZCeAHIasLDeDgg?lk3s=81f88b70&x-expires=1742040000&x-signature=HsyJbatTz6cVDpHopJfBNajOAJ8%3D&shp=81f88b70&shcp=-,2025-02-12,2025-03-13 21:14:58,2-12,Treat your skin with our peeling... yang masih ngeluh dan pusing sama kulitnya buruan checkout di keranjang kuning mumpung promo #msglow  #msglowbeauty  #peeling  #peelingserum  #fyp  #fypage  #produkviral  #kontenviral  #diskontiktokshop  #videotrending  #trendviral  #rekomendasipeeling  #peelingsolution  ,"#msglow , #msglowbeauty , #peeling , #peelingserum , #fyp , #fypage , #produkviral , #kontenviral , #diskontiktokshop , #videotrending , #trendviral , #rekomendasipeeling , #peelingsolution ",original sound  - msglow.beauty,299,2,43,6
https://www.tiktok.com/@msglowbeauty/video/7470471566933970183,7470471566933970183,msglowbeauty,69K,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/oEfRQo4LjGAM5yQizOLtDjPHdIeAoCRWQZeqYI?lk3s=81f88b70&x-expires=1742040000&x-signature=dk4tlnUbqavZCDYpmWCJrukKLSg%3D&shp=81f88b70&shcp=-,2025-02-12,2025-03-13 21:15:29,2-12,Kataa siapa seller MSGLOW BEAUTY udah gak sejahtera lagi? 🙄 #spain  #glowtospain  #MSGLOWBeauty  #eliteglowbal  ,"#spain , #glowtospain , #MSGLOWBeauty , #eliteglowbal ",original sound  - msglow.beauty,464,0,2,2
